fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type_red,type_white,PCA1,PCA2,LDA1,LDA2
6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,7,0,1,11.785786219212078,2.044034744185854,-0.42816608924756355,-0.7497534876725731
6.8,0.21,0.4,6.3,0.032,40.0,121.0,0.99214,3.18,0.53,12.0,7,0,1,6.938790375474313,8.179635119883908,-1.9277555887057538,-0.12229491679365848
5.2,0.31,0.36,5.1,0.031,46.0,145.0,0.9897,3.14,0.31,12.4,7,0,1,31.608336649933474,8.585737663682385,-1.3310756844891025,-0.30035629858129426
7.9,0.34,0.44,6.5,0.027,47.0,126.0,0.99124,2.96,0.37,12.5,6,0,1,13.373502386470214,13.868164456391735,-1.7723450880836604,0.5195035685872413
5.6,0.42,0.34,2.4,0.022,34.0,97.0,0.98915,3.22,0.38,12.8,7,0,1,-17.931814524440497,7.638643603460049,-1.329906230965791,1.3777193708056519
6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,7,0,1,11.785786219212078,2.044034744185854,-0.42816608924756355,-0.7497534876725731
6.8,0.28,0.34,7.5,0.035,34.0,177.0,0.99692,3.33,0.43,9.1,5,0,1,60.182220679480814,-10.259698325195926,1.3873219305652145,-0.062386061847936804
6.8,0.45,0.36,5.0,0.033,28.0,156.0,0.991,3.11,0.4,12.4,7,0,1,38.26847615336125,-11.4355877459203,-0.7321280885964186,1.3067353532519943
6.6,0.29,0.39,6.75,0.031,22.0,98.0,0.9913,3.15,0.8,12.9,7,0,1,-19.473036828984792,-4.144258662441096,-2.757292909423818,0.8669383140860469
6.8,0.21,0.42,1.2,0.045,24.0,126.0,0.99234,3.09,0.87,10.9,6,0,1,8.01382964031879,-8.686942039477751,-0.7380688348887011,-0.008602055025349477
6.8,0.25,0.24,1.6,0.045,39.0,164.0,0.99402,3.53,0.58,10.8,5,0,1,48.389106471275575,-2.636488673609811,-0.28736691796668495,0.43069621917616474
6.4,0.21,0.34,16.05,0.04,56.0,142.0,0.99678,3.11,0.38,10.6,5,0,1,31.38891465971936,19.322991926861295,-0.9975019510770393,-1.3132091297093653
5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.99458,3.13,0.52,9.0,5,0,1,-10.16072150469189,0.8092544210468782,1.5219160809664427,0.08196538197945694
8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.99452,3.04,0.33,12.0,6,0,1,42.00239378418032,12.601749465695626,-1.664739962600018,-0.05027745733026743
6.4,0.24,0.32,0.95,0.041,23.0,131.0,0.99033,3.25,0.35,11.8,5,0,1,12.64497777512147,-10.790684163581945,-0.6902367934406977,0.4126222939381749
7.5,0.18,0.45,4.6,0.041,67.0,158.0,0.9927,3.01,0.38,10.6,6,0,1,48.94503610859271,26.067377787609285,-0.6742976923036118,-1.3524714997898102
5.2,0.335,0.2,1.7,0.033,17.0,74.0,0.99002,3.34,0.48,12.3,6,0,1,-44.15808793794705,-3.749048548360716,-1.1229337948469227,1.347264515413142
7.1,0.14,0.33,1.0,0.104,20.0,54.0,0.99057,3.19,0.64,11.5,6,0,1,-62.99525501543077,3.6450665437455623,-1.632013969388164,0.1633789172210013
7.2,0.13,0.46,1.3,0.044,48.0,111.0,0.99127,2.97,0.45,11.1,5,0,1,-1.2108053777472552,18.065353709909473,-0.9085364790861077,-0.9519743477989304
5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.99458,3.13,0.52,9.0,5,0,1,-10.16072150469189,0.8092544210468782,1.5219160809664427,0.08196538197945694
6.5,0.29,0.25,2.5,0.142,8.0,111.0,0.9927,3.0,0.44,9.9,4,0,1,-10.113439519283318,-20.845648610782217,1.5221265654159666,0.04972283257583445
6.2,0.35,0.31,2.6,0.036,37.0,92.0,0.98938,3.27,0.53,12.8,7,0,1,-22.12333178285104,11.689393133062088,-2.1394051117107318,1.1042534034747478
9.0,0.38,0.53,2.1,0.102,19.0,76.0,0.99001,2.93,0.57,12.9,5,0,1,-41.77541645527305,-2.2646459109525376,-1.7328713976108556,1.8452804520205794
6.6,0.24,0.38,12.75,0.034,8.0,74.0,0.99386,3.1,0.57,12.9,6,0,1,-45.725518961608216,-12.181105291797216,-2.471672355848084,0.786196439040324
6.6,0.16,0.34,1.1,0.037,41.0,115.0,0.9899,3.01,0.68,12.0,6,0,1,1.1051707100040007,10.347794867619436,-1.9735672606985113,-0.6656136987290446
8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.99452,3.04,0.33,12.0,6,0,1,42.00239378418032,12.601749465695626,-1.664739962600018,-0.05027745733026743
5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,6,0,1,39.86004796121388,17.894585839104725,-0.8533529275962299,-1.4138372771535346
6.6,0.33,0.4,2.65,0.041,35.0,86.0,0.98916,3.11,0.39,13.3,7,0,1,-28.416401322260956,11.094749258172625,-2.08083532823266,1.000705415889724
5.7,0.2,0.3,2.5,0.046,38.0,125.0,0.99276,3.34,0.5,9.9,6,0,1,10.24552103502772,5.2155116976662335,0.16089274008568843,-0.4754274328586808
6.8,0.27,0.37,8.2,0.055,52.0,192.0,0.99586,3.11,0.52,9.5,6,0,1,78.84718207777395,3.908013121821265,0.7127580900876203,-1.04445131851856
6.8,0.27,0.42,7.3,0.054,58.0,200.0,0.99556,3.12,0.49,9.4,6,0,1,87.94354062606261,7.918760792718692,0.8306235774355697,-1.1800294958555069
6.2,0.2,0.26,1.1,0.047,42.0,119.0,0.99158,3.48,0.6,11.0,7,0,1,5.2318180906377405,10.419892042081774,-1.2144470154461444,0.04130075196235463
6.7,0.13,0.57,6.6,0.056,60.0,150.0,0.99548,2.96,0.43,9.4,6,0,1,39.68378648912022,21.118641635690956,0.6416962054237221,-1.9743070191224017
6.8,0.21,0.37,7.0,0.038,27.0,107.0,0.99206,2.98,0.82,11.5,6,0,1,-9.572834408046784,-1.3022034150221424,-1.9661324027459033,-0.27177933273501426
6.7,0.31,0.32,14.5,0.038,6.0,79.0,0.99412,3.14,0.34,12.5,5,0,1,-41.23091681381178,-15.204003759842399,-1.771085975059542,1.1595731515711747
6.2,0.2,0.29,11.8,0.035,21.0,93.0,0.99364,3.18,0.34,11.9,6,0,1,-24.344953757554,-3.8355557975794152,-1.6381329680387873,0.006767237421779003
6.6,0.25,0.34,3.0,0.054,22.0,141.0,0.99338,3.26,0.47,10.4,6,0,1,22.24917822140405,-13.961152410149458,0.43446142974681484,0.2508511614362152
5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,6,0,1,39.86004796121388,17.894585839104725,-0.8533529275962299,-1.4138372771535346
6.9,0.22,0.39,6.0,0.035,44.0,141.0,0.99123,3.11,0.33,12.5,6,0,1,27.291163586407816,7.556594269247444,-1.8493812992635148,-0.3058725777161087
6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7,0,1,32.862012256110795,5.186501631857851,-0.577850270109639,-0.48535862520653056
7.6,0.27,0.29,2.5,0.059,37.0,115.0,0.99328,3.09,0.37,9.8,5,0,1,0.2730230600354674,6.483040878041419,0.7214149521939106,0.12701313777727244
6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3,7,0,1,-17.07145118538657,2.3386182567245477,-1.210519288210985,0.917885670553942
6.4,0.16,0.42,1.0,0.036,29.0,113.0,0.9908,3.18,0.52,11.0,6,0,1,-3.52831870775164,-0.8904409259534122,-0.8110216475341644,-0.2877653781269303
5.8,0.3,0.42,1.1,0.036,19.0,113.0,0.98871,3.1,0.46,12.6,7,0,1,-5.77031067422622,-10.616539394148925,-1.2440557970129233,0.6564264873747119
7.0,0.29,0.35,1.4,0.036,42.0,109.0,0.99119,3.31,0.62,11.6,6,0,1,-4.500533377679559,12.679761285525416,-1.4508755632353831,0.7434014396388489
6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3,7,0,1,-17.07145118538657,2.3386182567245477,-1.210519288210985,0.917885670553942
6.7,0.21,0.36,8.55,0.02,20.0,86.0,0.99146,3.19,0.22,13.4,7,0,1,-31.53221376905952,-3.330309479558676,-2.4664438892615768,0.6882930315104067
7.6,0.27,0.29,2.5,0.059,37.0,115.0,0.99328,3.09,0.37,9.8,5,0,1,0.2730230600354674,6.483040878041419,0.7214149521939106,0.12701313777727244
6.8,0.22,0.41,6.7,0.034,39.0,116.0,0.99245,3.18,0.46,11.5,6,0,1,1.8663580367615336,8.344140092745974,-1.443166984144044,-0.10362113553313193
7.7,0.27,0.49,3.8,0.037,46.0,139.0,0.99116,3.04,0.38,11.6,6,0,1,25.699765346545334,9.87949725425969,-1.0841585053138567,0.02243559869534597
6.4,0.25,0.37,4.5,0.039,41.0,147.0,0.9921,3.18,0.4,11.1,7,0,1,32.40902647005583,3.236210761089699,-0.526825134938136,-0.298279724258469
6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7,0,1,32.862012256110795,5.186501631857851,-0.577850270109639,-0.48535862520653056
6.7,0.13,0.45,4.2,0.043,52.0,131.0,0.99162,3.06,0.54,11.3,6,0,1,19.281067984939277,17.544079547046216,-1.5441774187086008,-1.2420997549282966
6.7,0.24,0.37,11.3,0.043,64.0,173.0,0.99632,3.08,0.53,9.9,6,0,1,63.16631304155429,19.973627858117315,-0.21728131038836868,-1.417324201154291
7.1,0.26,0.37,5.5,0.025,31.0,105.0,0.99082,3.06,0.33,12.6,8,0,1,-10.694562992948622,2.9982974612424615,-1.7780099133418175,0.4739246657156762
5.3,0.3,0.16,4.2,0.029,37.0,100.0,0.9905,3.3,0.36,11.8,8,0,1,-14.25555688740281,9.938272034692194,-1.1659338065305398,0.34806516757087197
7.1,0.38,0.4,2.2,0.042,54.0,201.0,0.99177,3.03,0.5,11.4,5,0,1,87.79364156891519,3.6448721588150548,-0.10459630085905441,-0.04837662746051228
7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6,0,1,77.16865217886942,-8.787240704848989,0.41819319165851543,-1.2948345763981142
7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6,0,1,77.16865217886942,-8.787240704848989,0.41819319165851543,-1.2948345763981142
7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6,0,1,77.16865217886942,-8.787240704848989,0.41819319165851543,-1.2948345763981142
7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6,0,1,77.16865217886942,-8.787240704848989,0.41819319165851543,-1.2948345763981142
7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6,0,1,77.16865217886942,-8.787240704848989,0.41819319165851543,-1.2948345763981142
7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6,0,1,77.16865217886942,-8.787240704848989,0.41819319165851543,-1.2948345763981142
6.3,0.32,0.32,1.5,0.03,24.0,101.0,0.98923,3.21,0.42,13.0,5,0,1,-16.32207848298716,-3.032292454769989,-1.7053067034813811,1.167666760944666
7.6,0.19,0.32,18.75,0.047,32.0,193.0,1.00014,3.1,0.5,9.3,7,0,1,75.77578384786625,-15.473899989449782,0.1873365565289574,-1.1973008694721818
6.5,0.26,0.31,3.6,0.03,36.0,92.0,0.99026,3.22,0.62,12.6,8,0,1,-22.306442323744687,10.743902370691318,-2.4553622721824646,0.5589393182787615
5.9,0.24,0.12,1.4,0.035,60.0,247.0,0.99358,3.34,0.44,9.6,6,0,1,133.9087067772674,-0.9050618042865437,1.0347532195338636,-1.3932137380534508
4.2,0.215,0.23,5.1,0.041,64.0,157.0,0.99688,3.42,0.44,8.0,3,0,1,47.35740007198678,23.40265329043093,2.161562118358906,-1.6628016888291277
8.1,0.24,0.32,10.5,0.03,34.0,105.0,0.99407,3.11,0.42,11.8,6,0,1,-9.815458011731913,6.064259339953254,-1.8725531068214758,0.4112056613159029
5.8,0.23,0.2,2.0,0.043,39.0,154.0,0.99226,3.21,0.39,10.2,6,0,1,38.68062468145728,-0.3645907696006061,0.5002697076879811,-0.6423694380936258
7.5,0.33,0.36,2.6,0.051,26.0,126.0,0.99097,3.32,0.53,12.7,6,0,1,8.505306316715776,-6.696509864790621,-1.7697435830761477,1.441440933412898
6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,3.31,0.56,9.4,5,0,1,98.06871701953276,-10.757711493890213,1.4265355597183995,-0.04643146537082463
6.4,0.15,0.29,1.8,0.044,21.0,115.0,0.99166,3.1,0.38,10.2,5,0,1,-3.3358203769921,-9.108859047521081,0.23474006807989117,-0.5218977051437164
6.5,0.32,0.34,5.7,0.044,27.0,91.0,0.99184,3.28,0.6,12.0,7,0,1,-25.2057622517219,2.2686446286953386,-1.6623890243072998,1.0405728768615203
7.5,0.22,0.32,2.4,0.045,29.0,100.0,0.99135,3.08,0.6,11.3,7,0,1,-16.135941507039444,2.0768936173132593,-1.2291883271406756,0.26903269879728997
6.4,0.23,0.32,1.9,0.038,40.0,118.0,0.99074,3.32,0.53,11.8,7,0,1,3.8376516286272166,8.723106249494466,-1.5662717209313608,0.18667689822867042
6.1,0.22,0.31,1.4,0.039,40.0,129.0,0.99193,3.45,0.59,10.9,5,0,1,14.533411439401657,6.227359826646533,-0.8769182074779769,0.08920364682994633
6.5,0.48,0.02,0.9,0.043,32.0,99.0,0.99226,3.14,0.47,9.8,4,0,1,-16.484847715867623,5.180030812577765,1.3089740787639932,1.409784746096071
6.6,0.23,0.3,4.6,0.06,29.0,154.0,0.99142,3.23,0.49,12.2,8,0,1,36.53127491254866,-10.022084833926463,-1.4806523996051764,-0.02648233434112044
6.4,0.16,0.25,1.4,0.057,21.0,125.0,0.99091,3.23,0.44,11.1,7,0,1,6.378056596402077,-11.373300899425718,-0.6260999297732147,-0.2331892031199241
6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,3.31,0.56,9.4,5,0,1,98.06871701953276,-10.757711493890213,1.4265355597183995,-0.04643146537082463
7.4,0.16,0.32,1.4,0.065,23.0,140.0,0.99134,3.06,0.47,11.4,6,0,1,21.42167313692039,-12.81387067741841,-0.6816062513133521,-0.31248719219569604
6.4,0.15,0.29,1.8,0.044,21.0,115.0,0.99166,3.1,0.38,10.2,5,0,1,-3.3358203769921,-9.108859047521081,0.23474006807989117,-0.5218977051437164
6.5,0.32,0.3,2.3,0.051,20.0,127.0,0.98964,3.13,0.52,12.8,6,0,1,8.12818727809689,-12.76662266444982,-1.5315268405249258,0.8519382293736311
6.7,0.12,0.36,2.3,0.039,43.0,125.0,0.99229,3.07,0.67,10.1,7,0,1,11.349803594876336,10.071775838701646,-0.6527705196873514,-1.1761115071668027
8.0,0.34,0.25,6.4,0.035,38.0,103.0,0.99148,2.91,0.23,12.2,6,0,1,-11.039282417719289,10.28566149333613,-1.1831422664170326,0.7006261610831225
6.8,0.21,0.31,2.9,0.046,40.0,121.0,0.9913,3.07,0.65,10.9,7,0,1,6.802793250053919,8.072248774499737,-1.1103104331445828,-0.479351173818009
6.8,0.23,0.31,2.8,0.047,40.0,122.0,0.99126,3.06,0.64,10.9,7,0,1,7.77219378023495,7.843684721885067,-0.9929478011073103,-0.38122052244832344
6.8,0.21,0.31,2.9,0.046,40.0,121.0,0.9913,3.07,0.65,10.9,7,0,1,6.802793250053919,8.072248774499737,-1.1103104331445828,-0.479351173818009
6.6,0.28,0.42,8.2,0.044,60.0,196.0,0.99562,3.14,0.48,9.4,5,0,1,84.53640188256978,10.797085252542246,0.710929517536668,-1.1536241239926255
7.8,0.25,0.37,1.0,0.043,10.0,80.0,0.99128,3.08,0.38,11.4,5,0,1,-39.92697923695191,-11.95961802076106,-0.3791957682381035,1.1693994915783985
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,8,0,1,-44.19072293782362,0.40713439506085247,-2.204664726792564,-0.211905075661357
6.6,0.28,0.41,7.0,0.046,59.0,194.0,0.99558,3.14,0.48,9.4,5,0,1,82.31488616985465,10.237420620635243,0.9003268060881007,-1.0769783847324688
6.8,0.17,0.35,1.8,0.04,29.0,84.0,0.98961,2.91,0.57,12.0,7,0,1,-31.737528801156724,5.672458832082785,-1.7463106063756078,-0.31074619889442007
7.3,0.25,0.28,1.5,0.043,19.0,113.0,0.99338,3.38,0.56,10.1,6,0,1,-5.749880644193243,-10.620857459244354,0.14141011543428522,0.9319341883030332
6.6,0.28,0.41,7.0,0.046,59.0,194.0,0.99558,3.14,0.48,9.4,5,0,1,82.31488616985465,10.237420620635243,0.9003268060881007,-1.0769783847324688
6.6,0.28,0.42,8.2,0.044,60.0,196.0,0.99562,3.14,0.48,9.4,5,0,1,84.53640188256978,10.797085252542246,0.710929517536668,-1.1536241239926255
6.5,0.25,0.5,7.6,0.047,54.0,184.0,0.99572,3.17,0.45,9.2,5,0,1,71.48543158691587,7.6419990191754,0.9643395472828016,-1.1104518436503756
6.3,0.24,0.35,2.3,0.039,43.0,109.0,0.99056,3.34,0.44,11.8,6,0,1,-4.234905979594721,13.686415387561855,-1.5271004465610216,0.23238067949896393
6.8,0.32,0.32,8.7,0.029,31.0,105.0,0.99146,3.0,0.34,12.3,7,0,1,-10.556920534397197,3.0977559504214396,-1.5843986863047845,0.46096511439385135
7.8,0.25,0.37,1.0,0.043,10.0,80.0,0.99128,3.08,0.38,11.4,5,0,1,-39.92697923695191,-11.95961802076106,-0.3791957682381035,1.1693994915783985
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,8,0,1,-44.19072293782362,0.40713439506085247,-2.204664726792564,-0.211905075661357
6.6,0.24,0.28,6.7,0.032,26.0,91.0,0.99172,3.13,0.32,12.3,6,0,1,-25.390093445856376,1.3256569906103497,-1.5497754695960162,0.41159972585557403
6.3,0.22,0.34,5.0,0.032,36.0,93.0,0.99012,3.27,0.36,13.5,7,0,1,-21.2778548262174,10.565168802340207,-2.791563543162366,0.445213364333643
6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.98912,3.29,0.42,12.8,7,0,1,27.42504737981203,4.290933116388955,-1.8070233998944116,0.5162040099262752
6.3,0.19,0.29,2.0,0.022,33.0,96.0,0.98902,3.04,0.54,12.8,7,0,1,-19.150843939088315,6.873530126492405,-2.3839327543478057,-0.10807194015234137
6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.98912,3.29,0.42,12.8,7,0,1,27.42504737981203,4.290933116388955,-1.8070233998944116,0.5162040099262752
6.4,0.35,0.28,12.6,0.039,19.0,124.0,0.99539,3.2,0.43,10.6,6,0,1,5.427594106748607,-12.752779973672235,-0.1402047905093317,0.6342128710121765
6.7,0.46,0.27,5.2,0.039,35.0,96.0,0.99129,3.16,0.44,12.4,7,0,1,-18.569556365358064,8.915294857272338,-1.1488418831247527,1.6426121090589878
6.3,0.3,0.29,2.1,0.048,33.0,142.0,0.98956,3.22,0.46,12.9,7,0,1,25.637944529397032,-3.4945495606610995,-1.740935726049738,0.49394551954631505
6.0,0.19,0.29,1.1,0.047,67.0,152.0,0.9916,3.54,0.59,11.1,7,0,1,42.96393886773935,27.32452018887102,-1.5367606557639206,-0.680034642196544
5.9,0.24,0.28,1.3,0.032,36.0,95.0,0.98889,3.08,0.64,12.9,7,0,1,-19.47936877428963,10.001681184451794,-2.371080389501629,0.09122505074084789
7.3,0.145,0.33,1.1,0.042,14.0,64.0,0.99012,3.1,0.37,11.8,7,0,1,-54.602628896408206,-4.449610740399141,-1.323480959014231,0.45092275821636113
6.6,0.435,0.38,9.2,0.058,66.0,243.0,0.99833,3.23,0.54,9.1,6,0,1,131.68328344826529,6.072483479564245,1.9108282006477555,-0.5233862629786767
5.8,0.18,0.37,1.2,0.036,19.0,74.0,0.98853,3.09,0.49,12.7,7,0,1,-43.73681683539958,-1.819948262297746,-2.0151403804205335,0.16084455380202758
5.8,0.18,0.37,1.1,0.036,31.0,96.0,0.98942,3.16,0.48,12.0,6,0,1,-19.628639800597703,4.899703542193919,-1.5326131171845625,-0.19350092430626845
5.6,0.32,0.32,8.3,0.043,32.0,105.0,0.99266,3.24,0.47,11.2,6,0,1,-10.335155243565387,4.064564640026226,-0.8390815748215923,0.30956540332370247
6.6,0.16,0.35,1.8,0.042,26.0,105.0,0.98962,3.19,0.75,12.4,7,0,1,-11.965558705292416,-1.9808531145549384,-2.5970696888612386,0.006406163105305861
5.1,0.21,0.28,1.4,0.047,48.0,148.0,0.99168,3.5,0.49,10.4,5,0,1,34.83441369357724,9.738831459178062,-0.3148504179566873,-0.5994231919209716
7.5,0.29,0.36,15.7,0.05,29.0,124.0,0.9968,3.06,0.54,10.4,5,0,1,7.792034826225572,-2.9282037508614303,-0.7605249616823869,0.005344657504145499
6.0,0.26,0.33,4.35,0.04,15.0,80.0,0.98934,3.29,0.5,12.7,6,0,1,-38.66151304086838,-6.972217254411242,-2.2975259048310828,0.9475993134477596
5.7,0.26,0.3,1.8,0.039,30.0,105.0,0.98995,3.48,0.52,12.5,7,0,1,-11.063659337067868,1.9204234286008641,-1.9782933051377118,0.8112332274828734
7.1,0.17,0.31,1.6,0.037,15.0,103.0,0.991,3.14,0.5,12.0,6,0,1,-16.387296499967153,-12.251706163829295,-1.321749983537319,0.39894246588710464
6.9,0.17,0.3,2.0,0.047,13.0,117.0,0.99152,3.16,0.51,11.6,6,0,1,-3.1847777376977606,-17.343089139955207,-0.8961737557795684,0.21396878537226097
6.8,0.25,0.28,5.0,0.035,42.0,126.0,0.99048,3.12,0.38,12.6,7,0,1,12.197160496918764,8.961340228436793,-2.0196824444865236,0.004719064550395967
6.6,0.17,0.28,1.8,0.042,62.0,178.0,0.99204,3.15,0.42,10.2,5,0,1,67.187586533918,16.60855758143946,-0.1655821619003165,-1.4936988943455074
5.8,0.17,0.36,1.3,0.036,11.0,70.0,0.99202,3.43,0.68,10.4,7,0,1,-49.40699640272753,-8.710772471407592,-0.6155921171281019,0.5848552381209785
6.4,0.24,0.29,1.0,0.038,18.0,122.0,0.9906,3.3,0.42,11.5,5,0,1,2.765807041102668,-13.629373367101925,-0.6618838952365704,0.6137539947539932
6.7,0.21,0.34,1.4,0.049,36.0,112.0,0.99091,3.02,0.5,11.0,6,0,1,-2.918490862591279,6.1612819641949255,-0.5739657343697867,-0.3765998539889655
6.7,0.23,0.33,8.1,0.048,45.0,176.0,0.99472,3.11,0.52,10.1,6,0,1,61.693995734727714,0.6985764014888095,-0.03364629174138445,-0.9920450452170453
6.8,0.23,0.32,8.6,0.046,47.0,159.0,0.99452,3.08,0.52,10.5,6,0,1,45.6090325323637,6.494680935107087,-0.4843478897103252,-0.8928806021049824
6.5,0.22,0.28,3.7,0.059,29.0,151.0,0.99177,3.23,0.41,12.1,7,0,1,33.57415140037818,-9.372945252013746,-1.039874465572606,-0.04913494511610448
5.1,0.165,0.22,5.7,0.047,42.0,146.0,0.9934,3.18,0.55,9.9,6,0,1,31.725588898504956,4.4780307280932234,0.0187996620323802,-1.4804080121312053
6.6,0.425,0.25,2.35,0.034,23.0,87.0,0.99082,3.05,0.41,11.4,6,0,1,-30.13388019200406,-0.8298917332128181,-0.029694300712997338,1.461978083643452
6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,6,0,1,76.15360265011256,4.751034622913502,0.6999959806505058,-0.6448817669263316
6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,6,0,1,76.15360265011256,4.751034622913502,0.6999959806505058,-0.6448817669263316
6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,6,0,1,76.15360265011256,4.751034622913502,0.6999959806505058,-0.6448817669263316
7.2,0.27,0.28,15.2,0.046,6.0,41.0,0.99665,3.17,0.39,10.9,6,0,1,-78.19254685973918,-6.622429418513003,-0.8660436759722854,1.1206648082377597
7.6,0.17,0.27,4.6,0.05,23.0,98.0,0.99422,3.08,0.47,9.5,6,0,1,-19.325944643683712,-3.2524763762493976,0.38068078621118,-0.17893064314159582
6.2,0.3,0.31,1.2,0.048,19.0,125.0,0.98999,3.32,0.54,12.6,6,0,1,5.913977698540293,-13.321596269423644,-1.4530536210341023,1.03576070377519
7.6,0.17,0.27,4.6,0.05,23.0,98.0,0.99422,3.08,0.47,9.5,6,0,1,-19.325944643683712,-3.2524763762493976,0.38068078621118,-0.17893064314159582
6.5,0.26,0.32,6.65,0.059,34.0,104.0,0.99254,3.18,0.42,11.1,5,0,1,-10.935104732485835,6.180445345565282,-0.8135152132999806,0.05404618720460399
6.9,0.36,0.28,13.55,0.048,51.0,189.0,0.99782,3.0,0.6,9.5,7,0,1,75.92532982165712,3.774250169182236,0.6522629355669721,-0.7453145893768556
6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,6,0,1,76.15360265011256,4.751034622913502,0.6999959806505058,-0.6448817669263316
6.8,0.18,0.24,9.8,0.058,64.0,188.0,0.9952,3.13,0.51,10.6,6,0,1,77.70273631272904,16.546864948319246,-0.8876334960848247,-1.7211730014571989
6.7,0.18,0.24,10.3,0.057,64.0,185.0,0.99519,3.12,0.5,10.6,6,0,1,74.8035794637232,17.239288013100364,-0.9213615425771189,-1.7644263868863639
6.6,0.16,0.21,6.7,0.055,43.0,157.0,0.99384,3.15,0.52,10.8,6,0,1,42.685547978584644,2.9945893851306313,-0.7897008506773211,-1.1196536678792357
7.2,0.27,0.28,15.2,0.046,6.0,41.0,0.99665,3.17,0.39,10.9,6,0,1,-78.19254685973918,-6.622429418513003,-0.8660436759722854,1.1206648082377597
6.4,0.17,0.27,9.9,0.047,26.0,101.0,0.99596,3.34,0.5,9.9,6,0,1,-15.505240587722696,-0.8355113013857632,-0.32956893120461217,-0.2376304712847677
7.2,0.22,0.28,7.2,0.06,41.0,132.0,0.9935,3.08,0.59,11.3,6,0,1,17.911304697140526,6.696299029538243,-1.2839518618352328,-0.4484751681393096
6.0,0.22,0.28,1.1,0.034,47.0,90.0,0.98862,3.22,0.38,12.6,6,0,1,-21.88941279367442,21.832431483027936,-2.1883350291263324,-0.01466696213916472
6.7,0.36,0.28,8.3,0.034,29.0,81.0,0.99151,2.96,0.39,12.5,6,0,1,-34.388690586554745,6.550338802493784,-1.5640714831707785,0.8395751925362825
6.5,0.43,0.28,11.25,0.032,31.0,87.0,0.9922,3.02,0.38,12.4,6,0,1,-27.97362110618829,7.236688033833598,-1.5596254190303993,1.1193526682158081
5.9,0.2,0.28,12.8,0.038,29.0,132.0,0.99426,3.31,0.57,11.8,7,0,1,15.462372942801872,-4.8061834586766,-2.111777328650105,-0.3497062287532056
5.3,0.32,0.23,9.65,0.026,26.0,119.0,0.99168,3.18,0.53,12.2,6,0,1,2.0033159802300724,-4.888152807661089,-1.7658616519587218,0.2714205062304089
6.8,0.2,0.28,12.6,0.048,54.0,136.0,0.99556,3.19,0.37,10.7,6,0,1,24.9513477080639,18.619945843937238,-1.0914986439319214,-0.9814232010157666
6.0,0.22,0.33,12.2,0.033,25.0,97.0,0.99356,3.17,0.42,11.3,7,0,1,-19.532617733946733,-0.8304464803015824,-1.4632203102768182,-0.17494543825683054
6.7,0.36,0.28,8.3,0.034,29.0,81.0,0.99151,2.96,0.39,12.5,6,0,1,-34.388690586554745,6.550338802493784,-1.5640714831707785,0.8395751925362825
6.5,0.43,0.28,11.25,0.032,31.0,87.0,0.9922,3.02,0.38,12.4,6,0,1,-27.97362110618829,7.236688033833598,-1.5596254190303993,1.1193526682158081
